"Začiatok vykazovania","Koniec vykazovania","Názov kampane","Doručenie kampane","Nastavenie pričítania",Výsledky,"Výsledky [1-day view all conversions]","Výsledky [1-day click all conversions]","Výsledky [7-day click all conversions]","Result indicator",Dosah,Frekvencia,"Cena za výsledky","Cena za výsledky [1-day view all conversions]","Cena za výsledky [1-day click all conversions]","Cena za výsledky [7-day click all conversions]","Rozpočet zostavy reklám","Typ rozpočtu zostavy reklám","Minutá suma (EUR)",Koniec,Impresie,"CPM (cena za 1000 impresií) (EUR)","Kliknutia na odkaz",shop_clicks,"CPC (cena za kliknutie na odkaz) (EUR)","CTR (miera prekliknutia odkazu)","Kliknutia (všetky)","CTR (všetko)","CPC (all) (EUR)","Pozretia cieľovej stránky","Pozretia cieľovej stránky [1-day view]","Pozretia cieľovej stránky [1-day click]","Pozretia cieľovej stránky [7-day click]","Cena za pozretie cieľovej stránky (EUR)",cost_per_action_type_1d_view_all_conversions:omni_landing_page_view,cost_per_action_type_1d_click_all_conversions:omni_landing_page_view,cost_per_action_type_7d_click_all_conversions:omni_landing_page_view,"Hodnota konverzie nákupov na webe","Hodnota konverzie nákupov na webe [1-day view]","Hodnota konverzie nákupov na webe [1-day click]","Hodnota konverzie nákupov na webe [7-day click]",Nákupy,"Nákupy [1-day view]","Nákupy [1-day click]","Nákupy [7-day click]","Purchases conversion value","Purchases conversion value [1-day view]","Purchases conversion value [1-day click]","Purchases conversion value [7-day click]","Results (initial)","Results (initial) indicator"
2026-05-22,2026-05-22,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,2026-05-22,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-22,2026-05-22,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",2,,2,2,actions:offsite_conversion.fb_pixel_purchase,589,2.303905,11.475,,11.475,11.475,"Using ad set budget",0,22.95,Prebieha,1357,16.912307,47,,0.488298,3.463522,74,5.453206,0.310135,19,,,,1.207895,,,,99.78,,99.78,99.78,2,,2,2,99.78,,99.78,99.78,,
2026-05-22,2026-05-22,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,1,1,actions:offsite_conversion.fb_pixel_purchase,2583,1.827333,28.33,,28.33,28.33,"Using ad set budget",0,28.33,Prebieha,4720,6.002119,71,,0.399014,1.504237,165,3.495763,0.171697,47,,,,0.602766,,,,49.89,,49.89,49.89,1,,1,1,49.89,,49.89,49.89,,
2026-05-22,2026-05-22,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",117,,,,actions:omni_landing_page_view,3828,1.093783,0.07965812,,,,"Using ad set budget",0,9.32,Prebieha,4187,2.225937,128,,0.072813,3.057081,294,7.021734,0.031701,117,,,,0.079658,,,,,,,,,,,,,,,,,
2026-05-22,2026-05-22,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",1,2,,,actions:offsite_conversion.fb_pixel_purchase,446,2.430493,18.6,,,,"Using ad set budget",0,18.6,Prebieha,1084,17.158672,38,,0.489474,3.505535,86,7.933579,0.216279,19,,,,0.978947,,,,49.89,176.52,,,1,2,,,49.89,176.52,,,,
2026-05-21,2026-05-21,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,1,,,actions:offsite_conversion.fb_pixel_purchase,2557,1.889323,,,,,"Using ad set budget",0,27.48,Prebieha,4831,5.688263,73,,0.376438,1.511074,209,4.326226,0.131483,47,,,,0.584681,,,,,49.89,,,,1,,,,49.89,,,,
2026-05-21,2026-05-21,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",92,,,,actions:omni_landing_page_view,4031,1.047879,0.11184783,,,,"Using ad set budget",0,10.29,Prebieha,4224,2.43608,131,,0.07855,3.101326,341,8.072917,0.030176,92,,,,0.111848,,,,,,,,,,,,,,,,,
2026-05-21,2026-05-21,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,264,2.318182,,,,,"Using ad set budget",0,8,Prebieha,612,13.071895,16,,0.5,2.614379,30,4.901961,0.266667,11,,,,0.727273,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,1,1,actions:offsite_conversion.fb_pixel_purchase,2473,1.744036,24.3,,24.3,24.3,"Using ad set budget",0,24.3,Prebieha,4313,5.634129,76,,0.319737,1.762115,166,3.848829,0.146386,41,,,,0.592683,,,,49.89,,49.89,49.89,1,,1,1,49.89,,49.89,49.89,,
2026-05-20,2026-05-20,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",133,,,,actions:omni_landing_page_view,3939,1.075146,0.07398496,,,,"Using ad set budget",0,9.84,Prebieha,4235,2.323495,143,,0.068811,3.376623,324,7.650531,0.03037,133,,,,0.073985,,,,,,,,,,,,,,,,,
2026-05-20,2026-05-20,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-19,2026-05-19,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-19,2026-05-19,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-19,2026-05-19,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-19,2026-05-19,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",4,,3,4,actions:offsite_conversion.fb_pixel_purchase,2598,1.91147,7.69,,10.25333333,7.69,"Using ad set budget",0,30.76,Prebieha,4966,6.19412,78,,0.394359,1.570681,156,3.141361,0.197179,50,,,,0.6152,,,,296.44,,226.41,296.44,4,,3,4,296.44,,226.41,296.44,,
2026-05-19,2026-05-19,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",121,,,,actions:omni_landing_page_view,4198,1.084088,0.08181818,,,,"Using ad set budget",0,9.9,Prebieha,4551,2.175346,141,,0.070213,3.09822,341,7.492859,0.029032,121,,,,0.081818,,,,,,,,,,,,,,,,,
2026-05-19,2026-05-19,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-18,2026-05-18,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-18,2026-05-18,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-18,2026-05-18,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-18,2026-05-18,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,1,1,actions:offsite_conversion.fb_pixel_purchase,2800,1.408214,26.32,,26.32,26.32,"Using ad set budget",0,26.32,Prebieha,3943,6.67512,78,,0.337436,1.978189,188,4.767943,0.14,55,,,,0.478545,,,,40.51,,40.51,40.51,1,,1,1,40.51,,40.51,40.51,,
2026-05-18,2026-05-18,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",134,,,,actions:omni_landing_page_view,4610,1.040564,0.08320896,,,,"Using ad set budget",0,11.15,Prebieha,4797,2.324369,171,,0.065205,3.564728,408,8.505316,0.027328,134,,,,0.083209,,,,,,,,,,,,,,,,,
2026-05-18,2026-05-18,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-17,2026-05-17,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-17,2026-05-17,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-17,2026-05-17,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-17,2026-05-17,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,1,,,actions:offsite_conversion.fb_pixel_purchase,2640,1.379545,,,,,"Using ad set budget",0,22.78,Prebieha,3642,6.254805,56,,0.406786,1.537617,222,6.095552,0.102613,34,,,,0.67,,,,,49.89,,,,1,,,,49.89,,,,
2026-05-17,2026-05-17,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",123,,,,actions:omni_landing_page_view,4173,1.069734,0.08439024,,,,"Using ad set budget",0,10.38,Prebieha,4464,2.325269,146,,0.071096,3.270609,364,8.154122,0.028516,123,,,,0.08439,,,,,,,,,,,,,,,,,
2026-05-17,2026-05-17,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-16,2026-05-16,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-16,2026-05-16,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-16,2026-05-16,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-16,2026-05-16,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,1,1,actions:offsite_conversion.fb_pixel_purchase,2670,1.42397,21.58,,21.58,21.58,"Using ad set budget",0,21.58,Prebieha,3802,5.67596,47,,0.459149,1.236191,96,2.524987,0.224792,35,,,,0.616571,,,,49.89,,49.89,49.89,1,,1,1,49.89,,49.89,49.89,,
2026-05-16,2026-05-16,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",99,,,,actions:omni_landing_page_view,3795,1.079578,0.10444444,,,,"Using ad set budget",0,10.34,Prebieha,4097,2.523798,110,,0.094,2.684891,305,7.444472,0.033902,99,,,,0.104444,,,,,,,,,,,,,,,,,
2026-05-16,2026-05-16,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,2026-05-15,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,2026-05-15,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,2026-05-15,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-15,2026-05-15,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,1,1,1,actions:offsite_conversion.fb_pixel_purchase,2766,1.442516,23.77,,23.77,23.77,"Using ad set budget",0,23.77,Prebieha,3990,5.957393,77,,0.308701,1.929825,162,4.06015,0.146728,50,,,,0.4754,,,,44.89,112.56,44.89,44.89,1,1,1,1,44.89,112.56,44.89,44.89,,
2026-05-15,2026-05-15,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",107,,,,actions:omni_landing_page_view,3228,1.052354,0.09102804,,,,"Using ad set budget",0,9.74,Prebieha,3397,2.867236,136,,0.071618,4.003533,327,9.626141,0.029786,107,,,,0.091028,,,,,,,,,,,,,,,,,
2026-05-15,2026-05-15,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,2026-05-14,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,2026-05-14,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,2026-05-14,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-14,2026-05-14,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,1,1,actions:offsite_conversion.fb_pixel_purchase,2264,1.446996,19.82,,19.82,19.82,"Using ad set budget",0,19.82,Prebieha,3276,6.050061,65,,0.304923,1.984127,195,5.952381,0.101641,36,,,,0.550556,,,,49.89,,49.89,49.89,1,,1,1,49.89,,49.89,49.89,,
2026-05-14,2026-05-14,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",111,,,,actions:omni_landing_page_view,3775,1.049272,0.09342342,,,,"Using ad set budget",0,10.37,Prebieha,3961,2.618026,131,,0.07916,3.307246,355,8.962383,0.029211,111,,,,0.093423,,,,,,,,,,,,,,,,,
2026-05-14,2026-05-14,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,2026-05-13,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,2026-05-13,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,2026-05-13,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,2026-05-13,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,1,1,2,actions:offsite_conversion.fb_pixel_purchase,2569,1.39782,12.195,,24.39,12.195,"Using ad set budget",0,24.39,Prebieha,3591,6.79198,61,,0.399836,1.698691,172,4.789752,0.141802,37,,,,0.659189,,,,94.78,49.89,44.89,94.78,2,1,1,2,94.78,49.89,44.89,94.78,,
2026-05-13,2026-05-13,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",107,,,,actions:omni_landing_page_view,3701,1.044312,0.08551402,,,,"Using ad set budget",0,9.15,Prebieha,3865,2.3674,139,,0.065827,3.596378,363,9.391979,0.025207,107,,,,0.085514,,,,,,,,,,,,,,,,,
2026-05-13,2026-05-13,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,2026-05-12,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,2026-05-12,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,2026-05-12,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-12,2026-05-12,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,1,1,actions:offsite_conversion.fb_pixel_purchase,3574,1.372692,27.58,,27.58,27.58,"Using ad set budget",0,27.58,Prebieha,4906,5.621688,108,,0.25537,2.201386,234,4.76967,0.117863,60,,,,0.459667,,,,49.89,,49.89,49.89,1,,1,1,49.89,,49.89,49.89,,
2026-05-12,2026-05-12,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",134,,,,actions:omni_landing_page_view,4210,1.009976,0.07753731,,,,"Using ad set budget",0,10.39,Prebieha,4252,2.443556,171,,0.06076,4.021637,360,8.466604,0.028861,134,,,,0.077537,,,,,,,,,,,,,,,,,
2026-05-12,2026-05-12,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,2026-05-11,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,2026-05-11,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,2026-05-11,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,2026-05-11,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,1,2,2,actions:offsite_conversion.fb_pixel_purchase,3005,1.384027,12.38,,12.38,12.38,"Using ad set budget",0,24.76,Prebieha,4159,5.953354,72,,0.343889,1.731185,186,4.472229,0.133118,42,,,,0.589524,,,,163.02,49.89,163.02,163.02,2,1,2,2,163.02,49.89,163.02,163.02,,
2026-05-11,2026-05-11,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",123,,,,actions:omni_landing_page_view,3864,1.083592,0.07317073,,,,"Using ad set budget",0,9,Prebieha,4187,2.14951,156,,0.057692,3.725818,339,8.096489,0.026549,123,,,,0.073171,,,,,,,,,,,,,,,,,
2026-05-11,2026-05-11,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,,,,4171,1.242628,,,,,"Using ad set budget",0,33.02,Prebieha,5183,6.370828,152,,0.217237,2.932664,353,6.810727,0.093541,87,,,,0.37954,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",168,,,,actions:omni_landing_page_view,4623,1.075059,0.06529762,,,,"Using ad set budget",0,10.97,Prebieha,4970,2.207243,204,,0.053775,4.104628,371,7.464789,0.029569,168,,,,0.065298,,,,,,,,,,,,,,,,,
2026-05-10,2026-05-10,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,2026-05-09,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,2026-05-09,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,2026-05-09,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-09,2026-05-09,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,,1,actions:offsite_conversion.fb_pixel_purchase,3859,1.319254,29.63,,,29.63,"Using ad set budget",0,29.63,Prebieha,5091,5.820075,75,,0.395067,1.473188,190,3.732076,0.155947,43,,,,0.68907,,,,113.13,,,113.13,1,,,1,113.13,,,113.13,,
2026-05-09,2026-05-09,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",102,,,,actions:omni_landing_page_view,3407,1.077194,0.08098039,,,,"Using ad set budget",0,8.26,Prebieha,3670,2.250681,126,,0.065556,3.433243,259,7.057221,0.031892,102,,,,0.08098,,,,,,,,,,,,,,,,,
2026-05-09,2026-05-09,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,2026-05-08,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,2026-05-08,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,2026-05-08,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,2026-05-08,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,,1,2,actions:offsite_conversion.fb_pixel_purchase,3009,1.519774,12.78,,25.56,12.78,"Using ad set budget",0,25.56,Prebieha,4573,5.589329,40,,0.639,0.874699,71,1.552591,0.36,26,,,,0.983077,,,,176.52,,126.63,176.52,2,,1,2,176.52,,126.63,176.52,,
2026-05-08,2026-05-08,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",147,,,,actions:omni_landing_page_view,4041,1.041079,0.06394558,,,,"Using ad set budget",0,9.4,Prebieha,4207,2.234371,164,,0.057317,3.898265,304,7.226052,0.030921,147,,,,0.063946,,,,,,,,,,,,,,,,,
2026-05-08,2026-05-08,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,2026-05-07,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,2026-05-07,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,2026-05-07,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,2026-05-07,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,,,1,actions:offsite_conversion.fb_pixel_purchase,2059,1.649344,18.44,,,18.44,"Using ad set budget",0,18.44,Prebieha,3396,5.429918,37,,0.498378,1.089517,76,2.237927,0.242632,22,,,,0.838182,,,,44.89,,,44.89,1,,,1,44.89,,,44.89,,
2026-05-07,2026-05-07,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",148,,,,actions:omni_landing_page_view,3849,1.064432,0.06472973,,,,"Using ad set budget",0,9.58,Prebieha,4097,2.338296,180,,0.053222,4.393459,362,8.835733,0.026464,148,,,,0.06473,,,,,,,,,,,,,,,,,
2026-05-07,2026-05-07,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-06,2026-05-06,"(H) Promo postu",inactive,"7-day click or 1-day view",,,,,,0,0,,,,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2026-05-06,2026-05-06,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,,,,0,0,,,,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,
