"Začiatok vykazovania","Koniec vykazovania","Názov kampane","Doručenie kampane","Nastavenie pričítania",Výsledky,"Result indicator",Dosah,Frekvencia,"Cena za výsledky","Rozpočet zostavy reklám","Typ rozpočtu zostavy reklám","Minutá suma (EUR)",Koniec,Impresie,"CPM (cena za 1000 impresií) (EUR)","Kliknutia na odkaz",shop_clicks,"CPC (cena za kliknutie na odkaz) (EUR)","CTR (miera prekliknutia odkazu)","Kliknutia (všetky)","CTR (všetko)","CPC (all) (EUR)","Pozretia cieľovej stránky","Cena za pozretie cieľovej stránky (EUR)","Results (initial)","Results (initial) indicator"
2026-06-29,2026-06-29,"(H) Promo postu",completed,"7-day click or 1-day view",11,actions:post_interaction_gross,237,1.438819,0.27363636,"Using ad set budget",0,3.01,2026-06-29,341,8.826979,2,,1.505,0.58651,2,0.58651,1.505,,,,
2026-06-29,2026-06-29,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,3568,1.639294,15.71,"Using ad set budget",0,31.42,Prebieha,5849,5.371858,91,,0.345275,1.555822,247,4.222944,0.127206,52,0.604231,,
2026-06-29,2026-06-29,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-29,2026-06-29,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-29,2026-06-29,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-29,2026-06-29,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-28,2026-06-28,"(H) Promo postu",completed,"7-day click or 1-day view",7,actions:post_interaction_gross,436,1.334862,0.63714286,"Using ad set budget",0,4.46,2026-06-29,582,7.66323,,,,,0,0,0,,,,
2026-06-28,2026-06-28,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,3660,1.69153,32.67,"Using ad set budget",0,32.67,Prebieha,6191,5.277015,88,,0.37125,1.421418,212,3.424326,0.154104,53,0.616415,,
2026-06-28,2026-06-28,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-28,2026-06-28,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-28,2026-06-28,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-28,2026-06-28,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-27,2026-06-27,"(H) Promo postu",completed,"7-day click or 1-day view",17,actions:post_interaction_gross,565,1.385841,0.29176471,"Using ad set budget",0,4.96,2026-06-29,783,6.33461,,,,,1,0.127714,4.96,,,,
2026-06-27,2026-06-27,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",3,actions:offsite_conversion.fb_pixel_purchase,3036,1.6861,8.98,"Using ad set budget",0,26.94,Prebieha,5119,5.262747,37,,0.728108,0.722797,75,1.46513,0.3592,22,1.224545,,
2026-06-27,2026-06-27,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-27,2026-06-27,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-27,2026-06-27,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-27,2026-06-27,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-26,2026-06-26,"(H) Promo postu",completed,"7-day click or 1-day view",13,actions:post_interaction_gross,443,1.277652,0.33538462,"Using ad set budget",0,4.36,2026-06-29,566,7.70318,3,,1.453333,0.530035,3,0.530035,1.453333,,,,
2026-06-26,2026-06-26,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",3,actions:offsite_conversion.fb_pixel_purchase,3017,1.851508,9.90333333,"Using ad set budget",0,29.71,Prebieha,5586,5.318654,60,,0.495167,1.074114,122,2.184032,0.243525,41,0.724634,,
2026-06-26,2026-06-26,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-26,2026-06-26,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-26,2026-06-26,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-26,2026-06-26,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-25,2026-06-25,"(H) Promo postu",completed,"7-day click or 1-day view",13,actions:post_interaction_gross,369,1.414634,0.31846154,"Using ad set budget",0,4.14,2026-06-29,522,7.931034,,,,,0,0,0,,,,
2026-06-25,2026-06-25,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",3,actions:offsite_conversion.fb_pixel_purchase,2737,1.655828,8.14,"Using ad set budget",0,24.42,Prebieha,4532,5.38835,62,,0.393871,1.368049,150,3.309797,0.1628,34,0.718235,,
2026-06-25,2026-06-25,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-25,2026-06-25,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-25,2026-06-25,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-25,2026-06-25,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-24,2026-06-24,"(H) Promo postu",completed,"7-day click or 1-day view",11,actions:post_interaction_gross,624,1.267628,0.33545455,"Using ad set budget",0,3.69,2026-06-29,791,4.664981,,,,,0,0,0,,,,
2026-06-24,2026-06-24,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,2374,1.534541,9.405,"Using ad set budget",0,18.81,Prebieha,3643,5.163327,40,,0.47025,1.097996,77,2.113643,0.244286,12,1.5675,,
2026-06-24,2026-06-24,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-24,2026-06-24,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-24,2026-06-24,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-24,2026-06-24,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-23,2026-06-23,"(H) Promo postu",completed,"7-day click or 1-day view",9,actions:post_interaction_gross,250,1.308,0.15333333,"Using ad set budget",0,1.38,2026-06-29,327,4.220183,,,,,1,0.30581,1.38,,,,
2026-06-23,2026-06-23,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,3150,1.518413,23.82,"Using ad set budget",0,23.82,Prebieha,4783,4.980138,47,,0.506809,0.982647,83,1.735313,0.286988,28,0.850714,,
2026-06-23,2026-06-23,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-23,2026-06-23,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-23,2026-06-23,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-23,2026-06-23,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-22,2026-06-22,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-22,2026-06-22,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",8,actions:offsite_conversion.fb_pixel_purchase,3349,1.569722,2.9425,"Using ad set budget",0,23.54,Prebieha,5257,4.477839,43,,0.547442,0.817957,71,1.35058,0.331549,26,0.905385,,
2026-06-22,2026-06-22,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-22,2026-06-22,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-22,2026-06-22,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-22,2026-06-22,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-21,2026-06-21,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-21,2026-06-21,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,2735,1.526508,10.715,"Using ad set budget",0,21.43,Prebieha,4175,5.132934,33,,0.649394,0.790419,63,1.508982,0.340159,19,1.127895,,
2026-06-21,2026-06-21,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-21,2026-06-21,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-21,2026-06-21,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-21,2026-06-21,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-20,2026-06-20,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-20,2026-06-20,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",3,actions:offsite_conversion.fb_pixel_purchase,3183,1.472196,7.82666667,"Using ad set budget",0,23.48,Prebieha,4686,5.01067,38,,0.617895,0.810926,69,1.472471,0.34029,20,1.174,,
2026-06-20,2026-06-20,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-20,2026-06-20,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-20,2026-06-20,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-20,2026-06-20,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-19,2026-06-19,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-19,2026-06-19,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,2323,1.511408,18.99,"Using ad set budget",0,18.99,Prebieha,3511,5.408715,31,,0.612581,0.882939,61,1.737397,0.311311,29,0.654828,,
2026-06-19,2026-06-19,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-19,2026-06-19,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-19,2026-06-19,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-19,2026-06-19,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-18,2026-06-18,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-18,2026-06-18,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",2,actions:offsite_conversion.fb_pixel_purchase,2009,1.581384,8.99,"Using ad set budget",0,17.98,Prebieha,3177,5.659427,34,,0.528824,1.070192,75,2.360718,0.239733,26,0.691538,,
2026-06-18,2026-06-18,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-18,2026-06-18,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-18,2026-06-18,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-18,2026-06-18,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-17,2026-06-17,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-17,2026-06-17,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",6,actions:offsite_conversion.fb_pixel_purchase,1772,1.788939,2.92666667,"Using ad set budget",0,17.56,Prebieha,3170,5.539432,49,,0.358367,1.545741,99,3.123028,0.177374,38,0.462105,,
2026-06-17,2026-06-17,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-17,2026-06-17,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-17,2026-06-17,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-17,2026-06-17,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-16,2026-06-16,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-16,2026-06-16,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,1478,1.262517,,"Using ad set budget",0,8.8,Prebieha,1866,4.71597,18,,0.488889,0.96463,49,2.625938,0.179592,18,0.488889,,
2026-06-16,2026-06-16,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-16,2026-06-16,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-16,2026-06-16,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-16,2026-06-16,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-15,2026-06-15,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-15,2026-06-15,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-15,2026-06-15,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-15,2026-06-15,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-15,2026-06-15,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-15,2026-06-15,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-14,2026-06-14,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-14,2026-06-14,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-14,2026-06-14,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-14,2026-06-14,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-14,2026-06-14,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-14,2026-06-14,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-13,2026-06-13,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-13,2026-06-13,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-13,2026-06-13,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-13,2026-06-13,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",1,actions:offsite_conversion.fb_pixel_purchase,0,0,0,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-13,2026-06-13,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-13,2026-06-13,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-12,2026-06-12,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-12,2026-06-12,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-12,2026-06-12,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-12,2026-06-12,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,actions:offsite_conversion.fb_pixel_purchase,0,0,0,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-12,2026-06-12,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-12,2026-06-12,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-11,2026-06-11,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-11,2026-06-11,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-11,2026-06-11,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,0,0,0,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-11,2026-06-11,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",2,actions:offsite_conversion.fb_pixel_purchase,0,0,0,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-11,2026-06-11,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-11,2026-06-11,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-10,2026-06-10,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-10,2026-06-10,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-10,2026-06-10,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",,,321,1.373832,,"Using ad set budget",0,5.54,Prebieha,441,12.562358,7,,0.791429,1.587302,18,4.081633,0.307778,6,0.923333,,
2026-06-10,2026-06-10,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,817,1.25459,2.74333333,"Using ad set budget",0,8.23,Prebieha,1025,8.029268,24,,0.342917,2.341463,37,3.609756,0.222432,17,0.484118,,
2026-06-10,2026-06-10,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",27,actions:omni_landing_page_view,737,1.014925,0.06481481,"Using ad set budget",0,1.75,Prebieha,748,2.339572,29,,0.060345,3.877005,69,9.224599,0.025362,27,0.064815,,
2026-06-10,2026-06-10,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-09,2026-06-09,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-09,2026-06-09,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-09,2026-06-09,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,1501,1.942705,23.11,"Using ad set budget",0,23.11,Prebieha,2916,7.92524,53,,0.436038,1.817558,118,4.046639,0.195847,27,0.855926,,
2026-06-09,2026-06-09,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",10,actions:offsite_conversion.fb_pixel_purchase,3289,1.607479,3.315,"Using ad set budget",0,33.15,Prebieha,5287,6.270096,78,,0.425,1.475317,188,3.555892,0.17633,52,0.6375,,
2026-06-09,2026-06-09,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",136,actions:omni_landing_page_view,4787,1.040526,0.07661765,"Using ad set budget",0,10.42,Prebieha,4981,2.091949,167,,0.062395,3.35274,377,7.568761,0.027639,136,0.076618,,
2026-06-09,2026-06-09,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-08,2026-06-08,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-08,2026-06-08,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-08,2026-06-08,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,1312,1.786585,18.08,"Using ad set budget",0,18.08,Prebieha,2344,7.713311,42,,0.430476,1.791809,82,3.498294,0.220488,19,0.951579,,
2026-06-08,2026-06-08,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",,,2836,1.66079,,"Using ad set budget",0,28.49,Prebieha,4710,6.048832,44,,0.6475,0.934183,98,2.080679,0.290714,29,0.982414,,
2026-06-08,2026-06-08,"FilipZ | Traffic | LPV",inactive,"7-day click or 1-day view",126,actions:omni_landing_page_view,4608,1.078342,0.08007937,"Using ad set budget",0,10.09,Prebieha,4969,2.03059,145,,0.069586,2.918092,337,6.782049,0.029941,126,0.080079,,
2026-06-08,2026-06-08,"FilipZ | Traffic | Page likes",inactive,"1-day click",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-07,2026-06-07,"(H) Promo postu",completed,"7-day click or 1-day view",,,0,0,,"Using ad set budget",0,0,2026-06-29,0,0,,,,,0,0,0,,,,
2026-06-07,2026-06-07,"(H) Konverze",active,"7-day click, 1-day view, or 1-day engaged-view",,,0,0,,"Using ad set budget",0,0,Prebieha,0,0,,,,,0,0,0,,,,
2026-06-07,2026-06-07,"Filip | Sales | RMKT",inactive,"7-day click or 1-day engaged-view",1,actions:offsite_conversion.fb_pixel_purchase,1468,1.907357,24.33,"Using ad set budget",0,24.33,Prebieha,2800,8.689286,47,,0.51766,1.678571,98,3.5,0.248265,20,1.2165,,
2026-06-07,2026-06-07,"FilipZ | Sales | TOF",inactive,"Multiple attribution settings",3,actions:offsite_conversion.fb_pixel_purchase,3921,1.558786,12.03,"Using ad set budget",0,36.09,Prebieha,6112,5.904777,87,,0.414828,1.423429,233,3.812173,0.154893,59,0.611695,,
